"Notes"	"State"	"State Code"	"Ten-Year Age Groups"	"Ten-Year Age Groups Code"	"Gender"	"Gender Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"West Virginia"	"54"	"25-34 years"	"25-34"	"Female"	"F"	"2022 "	"2022"	Suppressed	102404	Suppressed
	"West Virginia"	"54"	"25-34 years"	"25-34"	"Male"	"M"	"2018"	"2018"	24	110658	21.7
	"West Virginia"	"54"	"25-34 years"	"25-34"	"Male"	"M"	"2019"	"2019"	21	110142	19.1
	"West Virginia"	"54"	"25-34 years"	"25-34"	"Male"	"M"	"2020"	"2020"	31	110868	28.0
	"West Virginia"	"54"	"25-34 years"	"25-34"	"Male"	"M"	"2021"	"2021"	28	109506	25.6
	"West Virginia"	"54"	"25-34 years"	"25-34"	"Male"	"M"	"2022 "	"2022"	24	110590	21.7
	"West Virginia"	"54"	"35-44 years"	"35-44"	"Female"	"F"	"2018"	"2018"	Suppressed	107797	Suppressed
	"West Virginia"	"54"	"35-44 years"	"35-44"	"Female"	"F"	"2019"	"2019"	Suppressed	106301	Suppressed
	"West Virginia"	"54"	"35-44 years"	"35-44"	"Female"	"F"	"2020"	"2020"	Suppressed	105118	Suppressed
	"West Virginia"	"54"	"35-44 years"	"35-44"	"Female"	"F"	"2021"	"2021"	Suppressed	105477	Suppressed
	"West Virginia"	"54"	"35-44 years"	"35-44"	"Female"	"F"	"2022 "	"2022"	Suppressed	103232	Suppressed
	"West Virginia"	"54"	"35-44 years"	"35-44"	"Male"	"M"	"2018"	"2018"	26	108963	23.9
	"West Virginia"	"54"	"35-44 years"	"35-44"	"Male"	"M"	"2019"	"2019"	23	107501	21.4
	"West Virginia"	"54"	"35-44 years"	"35-44"	"Male"	"M"	"2020"	"2020"	28	106371	26.3
	"West Virginia"	"54"	"35-44 years"	"35-44"	"Male"	"M"	"2021"	"2021"	26	108577	23.9
	"West Virginia"	"54"	"35-44 years"	"35-44"	"Male"	"M"	"2022 "	"2022"	22	107630	20.4
	"West Virginia"	"54"	"45-54 years"	"45-54"	"Female"	"F"	"2018"	"2018"	17	116974	Unreliable
	"West Virginia"	"54"	"45-54 years"	"45-54"	"Female"	"F"	"2019"	"2019"	Suppressed	114241	Suppressed
	"West Virginia"	"54"	"45-54 years"	"45-54"	"Female"	"F"	"2020"	"2020"	Suppressed	112216	Suppressed
	"West Virginia"	"54"	"45-54 years"	"45-54"	"Female"	"F"	"2021"	"2021"	Suppressed	111212	Suppressed
	"West Virginia"	"54"	"45-54 years"	"45-54"	"Female"	"F"	"2022 "	"2022"	Suppressed	109374	Suppressed
	"West Virginia"	"54"	"45-54 years"	"45-54"	"Male"	"M"	"2018"	"2018"	41	117479	34.9
	"West Virginia"	"54"	"45-54 years"	"45-54"	"Male"	"M"	"2019"	"2019"	21	115010	18.3
	"West Virginia"	"54"	"45-54 years"	"45-54"	"Male"	"M"	"2020"	"2020"	23	113000	20.4
	"West Virginia"	"54"	"45-54 years"	"45-54"	"Male"	"M"	"2021"	"2021"	22	114212	19.3
	"West Virginia"	"54"	"45-54 years"	"45-54"	"Male"	"M"	"2022 "	"2022"	20	113484	17.6
	"West Virginia"	"54"	"55-64 years"	"55-64"	"Female"	"F"	"2018"	"2018"	11	132734	Unreliable
	"West Virginia"	"54"	"55-64 years"	"55-64"	"Female"	"F"	"2019"	"2019"	Suppressed	131071	Suppressed
	"West Virginia"	"54"	"55-64 years"	"55-64"	"Female"	"F"	"2020"	"2020"	Suppressed	128699	Suppressed
	"West Virginia"	"54"	"55-64 years"	"55-64"	"Female"	"F"	"2021"	"2021"	Suppressed	126157	Suppressed
	"West Virginia"	"54"	"55-64 years"	"55-64"	"Female"	"F"	"2022 "	"2022"	Suppressed	121841	Suppressed
	"West Virginia"	"54"	"55-64 years"	"55-64"	"Male"	"M"	"2018"	"2018"	42	125636	33.4
	"West Virginia"	"54"	"55-64 years"	"55-64"	"Male"	"M"	"2019"	"2019"	32	123655	25.9
	"West Virginia"	"54"	"55-64 years"	"55-64"	"Male"	"M"	"2020"	"2020"	25	121593	20.6
	"West Virginia"	"54"	"55-64 years"	"55-64"	"Male"	"M"	"2021"	"2021"	27	122637	22.0
	"West Virginia"	"54"	"55-64 years"	"55-64"	"Male"	"M"	"2022 "	"2022"	29	118945	24.4
	"West Virginia"	"54"	"65-74 years"	"65-74"	"Female"	"F"	"2018"	"2018"	Suppressed	110766	Suppressed
	"West Virginia"	"54"	"65-74 years"	"65-74"	"Female"	"F"	"2019"	"2019"	Suppressed	113196	Suppressed
	"West Virginia"	"54"	"65-74 years"	"65-74"	"Female"	"F"	"2020"	"2020"	Suppressed	116238	Suppressed
	"West Virginia"	"54"	"65-74 years"	"65-74"	"Female"	"F"	"2021"	"2021"	Suppressed	117590	Suppressed
	"West Virginia"	"54"	"65-74 years"	"65-74"	"Female"	"F"	"2022 "	"2022"	Suppressed	116385	Suppressed
	"West Virginia"	"54"	"65-74 years"	"65-74"	"Male"	"M"	"2018"	"2018"	28	102071	27.4
	"West Virginia"	"54"	"65-74 years"	"65-74"	"Male"	"M"	"2019"	"2019"	19	104127	Unreliable
	"West Virginia"	"54"	"65-74 years"	"65-74"	"Male"	"M"	"2020"	"2020"	34	105938	32.1
	"West Virginia"	"54"	"65-74 years"	"65-74"	"Male"	"M"	"2021"	"2021"	38	108477	35.0
	"West Virginia"	"54"	"65-74 years"	"65-74"	"Male"	"M"	"2022 "	"2022"	44	106571	41.3
	"West Virginia"	"54"	"75-84 years"	"75-84"	"Female"	"F"	"2018"	"2018"	Suppressed	59513	Suppressed
	"West Virginia"	"54"	"75-84 years"	"75-84"	"Female"	"F"	"2019"	"2019"	Suppressed	60582	Suppressed
	"West Virginia"	"54"	"75-84 years"	"75-84"	"Female"	"F"	"2020"	"2020"	Suppressed	61122	Suppressed
	"West Virginia"	"54"	"75-84 years"	"75-84"	"Female"	"F"	"2021"	"2021"	0	58681	Unreliable
	"West Virginia"	"54"	"75-84 years"	"75-84"	"Female"	"F"	"2022 "	"2022"	Suppressed	62559	Suppressed
	"West Virginia"	"54"	"75-84 years"	"75-84"	"Male"	"M"	"2018"	"2018"	21	47628	44.1
	"West Virginia"	"54"	"75-84 years"	"75-84"	"Male"	"M"	"2019"	"2019"	18	48970	Unreliable
	"West Virginia"	"54"	"75-84 years"	"75-84"	"Male"	"M"	"2020"	"2020"	22	49961	44.0
	"West Virginia"	"54"	"75-84 years"	"75-84"	"Male"	"M"	"2021"	"2021"	27	48763	55.4
	"West Virginia"	"54"	"75-84 years"	"75-84"	"Male"	"M"	"2022 "	"2022"	33	51843	63.7
	"Wisconsin"	"55"	"5-14 years"	"5-14"	"Female"	"F"	"2018"	"2018"	0	351274	Unreliable
	"Wisconsin"	"55"	"5-14 years"	"5-14"	"Female"	"F"	"2019"	"2019"	0	348739	Unreliable
	"Wisconsin"	"55"	"5-14 years"	"5-14"	"Female"	"F"	"2020"	"2020"	0	346473	Unreliable
	"Wisconsin"	"55"	"5-14 years"	"5-14"	"Female"	"F"	"2021"	"2021"	Suppressed	352412	Suppressed
	"Wisconsin"	"55"	"5-14 years"	"5-14"	"Female"	"F"	"2022 "	"2022"	Suppressed	342483	Suppressed
	"Wisconsin"	"55"	"5-14 years"	"5-14"	"Male"	"M"	"2018"	"2018"	Suppressed	367873	Suppressed
	"Wisconsin"	"55"	"5-14 years"	"5-14"	"Male"	"M"	"2019"	"2019"	Suppressed	365292	Suppressed
	"Wisconsin"	"55"	"5-14 years"	"5-14"	"Male"	"M"	"2020"	"2020"	0	363436	Unreliable
	"Wisconsin"	"55"	"5-14 years"	"5-14"	"Male"	"M"	"2021"	"2021"	Suppressed	370963	Suppressed
	"Wisconsin"	"55"	"5-14 years"	"5-14"	"Male"	"M"	"2022 "	"2022"	Suppressed	360722	Suppressed
	"Wisconsin"	"55"	"15-24 years"	"15-24"	"Female"	"F"	"2018"	"2018"	Suppressed	380096	Suppressed
	"Wisconsin"	"55"	"15-24 years"	"15-24"	"Female"	"F"	"2019"	"2019"	Suppressed	376616	Suppressed
	"Wisconsin"	"55"	"15-24 years"	"15-24"	"Female"	"F"	"2020"	"2020"	Suppressed	376509	Suppressed
	"Wisconsin"	"55"	"15-24 years"	"15-24"	"Female"	"F"	"2021"	"2021"	Suppressed	383239	Suppressed
	"Wisconsin"	"55"	"15-24 years"	"15-24"	"Female"	"F"	"2022 "	"2022"	Suppressed	389285	Suppressed
	"Wisconsin"	"55"	"15-24 years"	"15-24"	"Male"	"M"	"2018"	"2018"	41	394243	10.4
	"Wisconsin"	"55"	"15-24 years"	"15-24"	"Male"	"M"	"2019"	"2019"	45	391524	11.5
	"Wisconsin"	"55"	"15-24 years"	"15-24"	"Male"	"M"	"2020"	"2020"	53	390312	13.6
	"Wisconsin"	"55"	"15-24 years"	"15-24"	"Male"	"M"	"2021"	"2021"	68	397634	17.1
	"Wisconsin"	"55"	"15-24 years"	"15-24"	"Male"	"M"	"2022 "	"2022"	55	406115	13.5
	"Wisconsin"	"55"	"25-34 years"	"25-34"	"Female"	"F"	"2018"	"2018"	Suppressed	359373	Suppressed
	"Wisconsin"	"55"	"25-34 years"	"25-34"	"Female"	"F"	"2019"	"2019"	Suppressed	360715	Suppressed
	"Wisconsin"	"55"	"25-34 years"	"25-34"	"Female"	"F"	"2020"	"2020"	Suppressed	359781	Suppressed
	"Wisconsin"	"55"	"25-34 years"	"25-34"	"Female"	"F"	"2021"	"2021"	Suppressed	359261	Suppressed
	"Wisconsin"	"55"	"25-34 years"	"25-34"	"Female"	"F"	"2022 "	"2022"	17	355557	Unreliable
	"Wisconsin"	"55"	"25-34 years"	"25-34"	"Male"	"M"	"2018"	"2018"	61	378004	16.1
	"Wisconsin"	"55"	"25-34 years"	"25-34"	"Male"	"M"	"2019"	"2019"	47	380507	12.4
	"Wisconsin"	"55"	"25-34 years"	"25-34"	"Male"	"M"	"2020"	"2020"	57	381196	15.0
	"Wisconsin"	"55"	"25-34 years"	"25-34"	"Male"	"M"	"2021"	"2021"	76	378296	20.1
	"Wisconsin"	"55"	"25-34 years"	"25-34"	"Male"	"M"	"2022 "	"2022"	88	377978	23.3
	"Wisconsin"	"55"	"35-44 years"	"35-44"	"Female"	"F"	"2018"	"2018"	Suppressed	348000	Suppressed
	"Wisconsin"	"55"	"35-44 years"	"35-44"	"Female"	"F"	"2019"	"2019"	Suppressed	352372	Suppressed
	"Wisconsin"	"55"	"35-44 years"	"35-44"	"Female"	"F"	"2020"	"2020"	Suppressed	356952	Suppressed
	"Wisconsin"	"55"	"35-44 years"	"35-44"	"Female"	"F"	"2021"	"2021"	10	365841	Unreliable
	"Wisconsin"	"55"	"35-44 years"	"35-44"	"Female"	"F"	"2022 "	"2022"	12	363242	Unreliable
	"Wisconsin"	"55"	"35-44 years"	"35-44"	"Male"	"M"	"2018"	"2018"	52	356716	14.6
	"Wisconsin"	"55"	"35-44 years"	"35-44"	"Male"	"M"	"2019"	"2019"	46	360703	12.8
	"Wisconsin"	"55"	"35-44 years"	"35-44"	"Male"	"M"	"2020"	"2020"	58	365069	15.9
	"Wisconsin"	"55"	"35-44 years"	"35-44"	"Male"	"M"	"2021"	"2021"	55	380041	14.5
	"Wisconsin"	"55"	"35-44 years"	"35-44"	"Male"	"M"	"2022 "	"2022"	54	380148	14.2
	"Wisconsin"	"55"	"45-54 years"	"45-54"	"Female"	"F"	"2018"	"2018"	Suppressed	368017	Suppressed
	"Wisconsin"	"55"	"45-54 years"	"45-54"	"Female"	"F"	"2019"	"2019"	17	356522	Unreliable
	"Wisconsin"	"55"	"45-54 years"	"45-54"	"Female"	"F"	"2020"	"2020"	Suppressed	347673	Suppressed
	"Wisconsin"	"55"	"45-54 years"	"45-54"	"Female"	"F"	"2021"	"2021"	11	344491	Unreliable
	"Wisconsin"	"55"	"45-54 years"	"45-54"	"Female"	"F"	"2022 "	"2022"	Suppressed	337087	Suppressed
	"Wisconsin"	"55"	"45-54 years"	"45-54"	"Male"	"M"	"2018"	"2018"	64	369540	17.3
	"Wisconsin"	"55"	"45-54 years"	"45-54"	"Male"	"M"	"2019"	"2019"	51	358687	14.2
	"Wisconsin"	"55"	"45-54 years"	"45-54"	"Male"	"M"	"2020"	"2020"	65	351187	18.5
	"Wisconsin"	"55"	"45-54 years"	"45-54"	"Male"	"M"	"2021"	"2021"	55	356671	15.4
	"Wisconsin"	"55"	"45-54 years"	"45-54"	"Male"	"M"	"2022 "	"2022"	64	352518	18.2
	"Wisconsin"	"55"	"55-64 years"	"55-64"	"Female"	"F"	"2018"	"2018"	Suppressed	415069	Suppressed
	"Wisconsin"	"55"	"55-64 years"	"55-64"	"Female"	"F"	"2019"	"2019"	Suppressed	416577	Suppressed
	"Wisconsin"	"55"	"55-64 years"	"55-64"	"Female"	"F"	"2020"	"2020"	Suppressed	415324	Suppressed
	"Wisconsin"	"55"	"55-64 years"	"55-64"	"Female"	"F"	"2021"	"2021"	14	415296	Unreliable
	"Wisconsin"	"55"	"55-64 years"	"55-64"	"Female"	"F"	"2022 "	"2022"	12	405941	Unreliable
	"Wisconsin"	"55"	"55-64 years"	"55-64"	"Male"	"M"	"2018"	"2018"	84	405508	20.7
	"Wisconsin"	"55"	"55-64 years"	"55-64"	"Male"	"M"	"2019"	"2019"	76	406441	18.7
	"Wisconsin"	"55"	"55-64 years"	"55-64"	"Male"	"M"	"2020"	"2020"	66	404529	16.3
	"Wisconsin"	"55"	"55-64 years"	"55-64"	"Male"	"M"	"2021"	"2021"	61	414275	14.7
	"Wisconsin"	"55"	"55-64 years"	"55-64"	"Male"	"M"	"2022 "	"2022"	76	406722	18.7
	"Wisconsin"	"55"	"65-74 years"	"65-74"	"Female"	"F"	"2018"	"2018"	Suppressed	294201	Suppressed
	"Wisconsin"	"55"	"65-74 years"	"65-74"	"Female"	"F"	"2019"	"2019"	Suppressed	306271	Suppressed
	"Wisconsin"	"55"	"65-74 years"	"65-74"	"Female"	"F"	"2020"	"2020"	Suppressed	319437	Suppressed
	"Wisconsin"	"55"	"65-74 years"	"65-74"	"Female"	"F"	"2021"	"2021"	Suppressed	331156	Suppressed
	"Wisconsin"	"55"	"65-74 years"	"65-74"	"Female"	"F"	"2022 "	"2022"	Suppressed	336081	Suppressed
	"Wisconsin"	"55"	"65-74 years"	"65-74"	"Male"	"M"	"2018"	"2018"	51	277422	18.4
	"Wisconsin"	"55"	"65-74 years"	"65-74"	"Male"	"M"	"2019"	"2019"	57	288477	19.8
	"Wisconsin"	"55"	"65-74 years"	"65-74"	"Male"	"M"	"2020"	"2020"	55	300987	18.3
	"Wisconsin"	"55"	"65-74 years"	"65-74"	"Male"	"M"	"2021"	"2021"	58	317989	18.2
	"Wisconsin"	"55"	"65-74 years"	"65-74"	"Male"	"M"	"2022 "	"2022"	56	322545	17.4
	"Wisconsin"	"55"	"75-84 years"	"75-84"	"Female"	"F"	"2018"	"2018"	0	158017	Unreliable
	"Wisconsin"	"55"	"75-84 years"	"75-84"	"Female"	"F"	"2019"	"2019"	Suppressed	162605	Suppressed
	"Wisconsin"	"55"	"75-84 years"	"75-84"	"Female"	"F"	"2020"	"2020"	Suppressed	165704	Suppressed
	"Wisconsin"	"55"	"75-84 years"	"75-84"	"Female"	"F"	"2021"	"2021"	Suppressed	161684	Suppressed
	"Wisconsin"	"55"	"75-84 years"	"75-84"	"Female"	"F"	"2022 "	"2022"	Suppressed	175018	Suppressed
	"Wisconsin"	"55"	"75-84 years"	"75-84"	"Male"	"M"	"2018"	"2018"	32	127197	25.2
	"Wisconsin"	"55"	"75-84 years"	"75-84"	"Male"	"M"	"2019"	"2019"	38	131581	28.9
	"Wisconsin"	"55"	"75-84 years"	"75-84"	"Male"	"M"	"2020"	"2020"	34	135138	25.2
	"Wisconsin"	"55"	"75-84 years"	"75-84"	"Male"	"M"	"2021"	"2021"	39	133905	29.1
	"Wisconsin"	"55"	"75-84 years"	"75-84"	"Male"	"M"	"2022 "	"2022"	54	146016	37.0
	"Wyoming"	"56"	"5-14 years"	"5-14"	"Female"	"F"	"2018"	"2018"	0	37466	Unreliable
	"Wyoming"	"56"	"5-14 years"	"5-14"	"Female"	"F"	"2019"	"2019"	0	37347	Unreliable
	"Wyoming"	"56"	"5-14 years"	"5-14"	"Female"	"F"	"2020"	"2020"	0	37125	Unreliable
	"Wyoming"	"56"	"5-14 years"	"5-14"	"Female"	"F"	"2021"	"2021"	0	37051	Unreliable
	"Wyoming"	"56"	"5-14 years"	"5-14"	"Female"	"F"	"2022 "	"2022"	0	36160	Unreliable
	"Wyoming"	"56"	"5-14 years"	"5-14"	"Male"	"M"	"2018"	"2018"	0	39485	Unreliable
	"Wyoming"	"56"	"5-14 years"	"5-14"	"Male"	"M"	"2019"	"2019"	Suppressed	39387	Suppressed
	"Wyoming"	"56"	"5-14 years"	"5-14"	"Male"	"M"	"2020"	"2020"	Suppressed	39462	Suppressed
	"Wyoming"	"56"	"5-14 years"	"5-14"	"Male"	"M"	"2021"	"2021"	Suppressed	39387	Suppressed
	"Wyoming"	"56"	"5-14 years"	"5-14"	"Male"	"M"	"2022 "	"2022"	Suppressed	38449	Suppressed
	"Wyoming"	"56"	"15-24 years"	"15-24"	"Female"	"F"	"2018"	"2018"	Suppressed	35241	Suppressed
	"Wyoming"	"56"	"15-24 years"	"15-24"	"Female"	"F"	"2019"	"2019"	Suppressed	35383	Suppressed
	"Wyoming"	"56"	"15-24 years"	"15-24"	"Female"	"F"	"2020"	"2020"	Suppressed	35739	Suppressed
	"Wyoming"	"56"	"15-24 years"	"15-24"	"Female"	"F"	"2021"	"2021"	Suppressed	36105	Suppressed
	"Wyoming"	"56"	"15-24 years"	"15-24"	"Female"	"F"	"2022 "	"2022"	0	37164	Unreliable
	"Wyoming"	"56"	"15-24 years"	"15-24"	"Male"	"M"	"2018"	"2018"	17	39038	Unreliable
	"Wyoming"	"56"	"15-24 years"	"15-24"	"Male"	"M"	"2019"	"2019"	16	39207	Unreliable
	"Wyoming"	"56"	"15-24 years"	"15-24"	"Male"	"M"	"2020"	"2020"	15	39558	Unreliable
	"Wyoming"	"56"	"15-24 years"	"15-24"	"Male"	"M"	"2021"	"2021"	21	39771	52.8
	"Wyoming"	"56"	"15-24 years"	"15-24"	"Male"	"M"	"2022 "	"2022"	20	41308	48.4
	"Wyoming"	"56"	"25-34 years"	"25-34"	"Female"	"F"	"2018"	"2018"	Suppressed	37316	Suppressed
	"Wyoming"	"56"	"25-34 years"	"25-34"	"Female"	"F"	"2019"	"2019"	Suppressed	36758	Suppressed
	"Wyoming"	"56"	"25-34 years"	"25-34"	"Female"	"F"	"2020"	"2020"	Suppressed	36394	Suppressed
	"Wyoming"	"56"	"25-34 years"	"25-34"	"Female"	"F"	"2021"	"2021"	Suppressed	35429	Suppressed
	"Wyoming"	"56"	"25-34 years"	"25-34"	"Female"	"F"	"2022 "	"2022"	0	34905	Unreliable
	"Wyoming"	"56"	"25-34 years"	"25-34"	"Male"	"M"	"2018"	"2018"	12	40462	Unreliable
	"Wyoming"	"56"	"25-34 years"	"25-34"	"Male"	"M"	"2019"	"2019"	13	39675	Unreliable
	"Wyoming"	"56"	"25-34 years"	"25-34"	"Male"	"M"	"2020"	"2020"	25	39712	63.0
	"Wyoming"	"56"	"25-34 years"	"25-34"	"Male"	"M"	"2021"	"2021"	12	38137	Unreliable
	"Wyoming"	"56"	"25-34 years"	"25-34"	"Male"	"M"	"2022 "	"2022"	14	38143	Unreliable
	"Wyoming"	"56"	"35-44 years"	"35-44"	"Female"	"F"	"2018"	"2018"	Suppressed	34948	Suppressed
	"Wyoming"	"56"	"35-44 years"	"35-44"	"Female"	"F"	"2019"	"2019"	Suppressed	35803	Suppressed
	"Wyoming"	"56"	"35-44 years"	"35-44"	"Female"	"F"	"2020"	"2020"	Suppressed	36454	Suppressed
	"Wyoming"	"56"	"35-44 years"	"35-44"	"Female"	"F"	"2021"	"2021"	Suppressed	36946	Suppressed
	"Wyoming"	"56"	"35-44 years"	"35-44"	"Female"	"F"	"2022 "	"2022"	Suppressed	37190	Suppressed
	"Wyoming"	"56"	"35-44 years"	"35-44"	"Male"	"M"	"2018"	"2018"	15	37765	Unreliable
	"Wyoming"	"56"	"35-44 years"	"35-44"	"Male"	"M"	"2019"	"2019"	15	38482	Unreliable
	"Wyoming"	"56"	"35-44 years"	"35-44"	"Male"	"M"	"2020"	"2020"	13	39072	Unreliable
	"Wyoming"	"56"	"35-44 years"	"35-44"	"Male"	"M"	"2021"	"2021"	22	39986	55.0
	"Wyoming"	"56"	"35-44 years"	"35-44"	"Male"	"M"	"2022 "	"2022"	12	40452	Unreliable
	"Wyoming"	"56"	"45-54 years"	"45-54"	"Female"	"F"	"2018"	"2018"	Suppressed	31591	Suppressed
	"Wyoming"	"56"	"45-54 years"	"45-54"	"Female"	"F"	"2019"	"2019"	Suppressed	31049	Suppressed
	"Wyoming"	"56"	"45-54 years"	"45-54"	"Female"	"F"	"2020"	"2020"	Suppressed	30942	Suppressed
	"Wyoming"	"56"	"45-54 years"	"45-54"	"Female"	"F"	"2021"	"2021"	Suppressed	30789	Suppressed
	"Wyoming"	"56"	"45-54 years"	"45-54"	"Female"	"F"	"2022 "	"2022"	0	30927	Unreliable
	"Wyoming"	"56"	"45-54 years"	"45-54"	"Male"	"M"	"2018"	"2018"	Suppressed	33289	Suppressed
	"Wyoming"	"56"	"45-54 years"	"45-54"	"Male"	"M"	"2019"	"2019"	16	32804	Unreliable
	"Wyoming"	"56"	"45-54 years"	"45-54"	"Male"	"M"	"2020"	"2020"	10	32995	Unreliable
	"Wyoming"	"56"	"45-54 years"	"45-54"	"Male"	"M"	"2021"	"2021"	10	33566	Unreliable
	"Wyoming"	"56"	"45-54 years"	"45-54"	"Male"	"M"	"2022 "	"2022"	11	34261	Unreliable
	"Wyoming"	"56"	"55-64 years"	"55-64"	"Female"	"F"	"2018"	"2018"	Suppressed	39806	Suppressed
	"Wyoming"	"56"	"55-64 years"	"55-64"	"Female"	"F"	"2019"	"2019"	Suppressed	39443	Suppressed
	"Wyoming"	"56"	"55-64 years"	"55-64"	"Female"	"F"	"2020"	"2020"	Suppressed	38693	Suppressed
	"Wyoming"	"56"	"55-64 years"	"55-64"	"Female"	"F"	"2021"	"2021"	Suppressed	37339	Suppressed
	"Wyoming"	"56"	"55-64 years"	"55-64"	"Female"	"F"	"2022 "	"2022"	Suppressed	36085	Suppressed
	"Wyoming"	"56"	"55-64 years"	"55-64"	"Male"	"M"	"2018"	"2018"	18	40043	Unreliable
	"Wyoming"	"56"	"55-64 years"	"55-64"	"Male"	"M"	"2019"	"2019"	18	39311	Unreliable
	"Wyoming"	"56"	"55-64 years"	"55-64"	"Male"	"M"	"2020"	"2020"	14	38621	Unreliable
	"Wyoming"	"56"	"55-64 years"	"55-64"	"Male"	"M"	"2021"	"2021"	15	38129	Unreliable
	"Wyoming"	"56"	"55-64 years"	"55-64"	"Male"	"M"	"2022 "	"2022"	16	36938	Unreliable
	"Wyoming"	"56"	"65-74 years"	"65-74"	"Female"	"F"	"2018"	"2018"	Suppressed	28793	Suppressed
	"Wyoming"	"56"	"65-74 years"	"65-74"	"Female"	"F"	"2019"	"2019"	Suppressed	29971	Suppressed
	"Wyoming"	"56"	"65-74 years"	"65-74"	"Female"	"F"	"2020"	"2020"	0	31617	Unreliable
	"Wyoming"	"56"	"65-74 years"	"65-74"	"Female"	"F"	"2021"	"2021"	Suppressed	32469	Suppressed
	"Wyoming"	"56"	"65-74 years"	"65-74"	"Female"	"F"	"2022 "	"2022"	Suppressed	33134	Suppressed
	"Wyoming"	"56"	"65-74 years"	"65-74"	"Male"	"M"	"2018"	"2018"	Suppressed	29375	Suppressed
	"Wyoming"	"56"	"65-74 years"	"65-74"	"Male"	"M"	"2019"	"2019"	10	30619	Unreliable
	"Wyoming"	"56"	"65-74 years"	"65-74"	"Male"	"M"	"2020"	"2020"	16	32197	Unreliable
	"Wyoming"	"56"	"65-74 years"	"65-74"	"Male"	"M"	"2021"	"2021"	15	33517	Unreliable
	"Wyoming"	"56"	"65-74 years"	"65-74"	"Male"	"M"	"2022 "	"2022"	13	33926	Unreliable
	"Wyoming"	"56"	"75-84 years"	"75-84"	"Female"	"F"	"2018"	"2018"	Suppressed	14083	Suppressed
	"Wyoming"	"56"	"75-84 years"	"75-84"	"Female"	"F"	"2019"	"2019"	0	14585	Unreliable
	"Wyoming"	"56"	"75-84 years"	"75-84"	"Female"	"F"	"2020"	"2020"	Suppressed	15211	Suppressed
	"Wyoming"	"56"	"75-84 years"	"75-84"	"Female"	"F"	"2021"	"2021"	Suppressed	14710	Suppressed
	"Wyoming"	"56"	"75-84 years"	"75-84"	"Female"	"F"	"2022 "	"2022"	Suppressed	15840	Suppressed
	"Wyoming"	"56"	"75-84 years"	"75-84"	"Male"	"M"	"2018"	"2018"	Suppressed	12443	Suppressed
	"Wyoming"	"56"	"75-84 years"	"75-84"	"Male"	"M"	"2019"	"2019"	10	13013	Unreliable
	"Wyoming"	"56"	"75-84 years"	"75-84"	"Male"	"M"	"2020"	"2020"	11	13737	Unreliable
	"Wyoming"	"56"	"75-84 years"	"75-84"	"Male"	"M"	"2021"	"2021"	10	13457	Unreliable
	"Wyoming"	"56"	"75-84 years"	"75-84"	"Male"	"M"	"2022 "	"2022"	Suppressed	14754	Suppressed
"---"
"Dataset: Underlying Cause of Death, 2018-2022, Single Race"
"Query Parameters:"
"Injury Intent: Suicide"
"Injury Mechanism & All Other Leading Causes: Firearm"
"Ten-Year Age Groups: 5-14 years; 15-24 years; 25-34 years; 35-44 years; 45-54 years; 55-64 years; 65-74 years; 75-84 years"
"Group By: State; Ten-Year Age Groups; Gender; Year"
"Show Totals: Disabled"
"Show Zero Values: True"
"Show Suppressed: True"
"Calculate Rates Per: 100,000"
"Rate Options: Default intercensal populations for years 2001-2009 (except Infant Age Groups)"
"---"
"Help: See http://wonder.cdc.gov/wonder/help/ucd-expanded.html for more information."
"---"
"Query Date: Nov 4, 2024 12:21:33 PM"
"---"
"Suggested Citation: Centers for Disease Control and Prevention, National Center for Health Statistics. National Vital Statistics"
"System, Mortality 2018-2022 on CDC WONDER Online Database, released in 2024. Data are from the Multiple Cause of Death Files,"
"2018-2022, as compiled from data provided by the 57 vital statistics jurisdictions through the Vital Statistics Cooperative"
"Program. Accessed at http://wonder.cdc.gov/ucd-icd10-expanded.html on Nov 4, 2024 12:21:33 PM"
"---"
Messages:
"1. Totals are not available for these results due to suppression constraints. More Information:"
"http://wonder.cdc.gov/wonder/help/faq.html#Privacy."
"---"
Caveats:
"1. Data are Suppressed when the data meet the criteria for confidentiality constraints. More information:"
"http://wonder.cdc.gov/wonder/help/ucd-expanded.html#Assurance of Confidentiality."
"2. Death rates are flagged as Unreliable when the rate is calculated with a numerator of 20 or less. More information:"
"http://wonder.cdc.gov/wonder/help/ucd-expanded.html#Unreliable."
"3. Deaths of persons with Age ""Not Stated"" are included in ""All"" counts and rates, but are not distributed among age groups,"
"so are not included in age-specific counts, age-specific rates or in any age-adjusted rates. More information:"
"http://wonder.cdc.gov/wonder/help/ucd-expanded.html#Not Stated."
"4. The population figures for years 2022 and later are single-race estimates of the July 1 resident population, from the Vintage"
"2022 postcensal series released by the Census Bureau on June 22, 2023. The 2022 series is based on the Modified Blended Base"
"produced by the US Census Bureau in lieu of the April 1, 2020 decennial population count. The Modified Blended Base consists of"
"the blend of Vintage 2020 postcensal population estimates for April 1, 2020, 2020 Demographic Analysis Estimates, and 2020"
"Census data from the internal Census Edited File (CEF). The population figures for years 2021 are single-race estimates of the"
"July 1 resident population, based on the Blended Base produced by the US Census Bureau in lieu of the April 1, 2020 decennial"
"population count, from the Vintage 2021 postcensal series released by the Census Bureau on June 30, 2022. The population figures"
